organism,gene,<pLDDT>,std
Human,Q9UKJ5,84.6769090909091,12.461967285629472
Human,Q9UKJ8,83.02307479224389,15.99939636906535
Human,Q9UKK3,69.29122969837583,25.839695718447395
Human,Q9UKK6,94.30257142857143,8.497476799567249
Human,Q9UKK9,92.39835616438357,14.324205207691318
Human,Q9UKL0,69.29705154639183,24.947826345151963
Human,Q9UKL2,90.03413461538457,9.461084051555437
Human,Q9UKL3,43.50651866801206,20.225089233422526
Human,Q9UKL4,72.59236760124605,22.660223580367017
Human,Q9UKL6,93.25584112149528,9.110914579746124
Human,Q9UKM7,80.48005722460654,26.711034808489902
Human,Q9UKM9,69.21000000000001,18.819121759286475
Human,Q9UKN1,33.96169285714279,4.65605721368325
Human,Q9UKN5,44.642784019975025,18.07612762394639
Human,Q9UKN7,69.16421428571421,23.661615476422604
Human,Q9UKN8,81.95694647201945,20.51250084211141
Human,Q9UKP3,78.65708933717583,19.761924861636725
Human,Q9UKP4,63.544341637010675,23.115470845722882
Human,Q9UKP5,76.8160071620411,17.949258795527232
Human,Q9UKP6,75.80565552699227,22.346173217693643
Human,Q9UKQ2,74.69886451612895,23.01322271808029
Human,Q9UKQ9,91.91555999999999,14.441158952327891
Human,Q9UKR0,88.80157258064519,16.766627674502026
Human,Q9UKR3,85.55797833935019,20.645911236526576
Human,Q9UKR5,93.18671428571432,8.786675662847788
Human,Q9UKR8,84.55648979591841,10.464741224844364
Human,Q9UKS6,85.87320754716978,21.286389499377023
Human,Q9UKS7,50.39593155893536,21.734218377176546
Human,Q9UKT4,59.79767337807614,22.976468741728503
Human,Q9UKT5,78.22798449612402,18.296423213231936
Human,Q9UKT6,88.67760368663605,17.5277835610162
Human,Q9UKT7,90.07955607476632,15.219289931461443
Human,Q9UKT8,88.3853744493392,10.77561714519348
Human,Q9UKT9,48.741532416502935,16.947256398009458
Human,Q9UKU0,90.10642754662847,10.886152972878492
Human,Q9UKU6,85.96392578125003,19.850629624833164
Human,Q9UKU7,94.16144578313255,15.464308330041101
Human,Q9UKU9,77.67703853955379,24.25660404737839
Human,Q9UKV0,64.19508407517316,28.08164323034134
Human,Q9UKV3,50.503624161073844,20.72215975679808
Human,Q9UKV5,73.19791601866248,22.440815153878706
Human,Q9UKV8,92.39351571594872,13.3455139106602
Human,Q9UKW4,83.9422432113341,17.538877232211476
Human,Q9UKW6,70.77705660377359,24.576390258312376
Human,Q9UKX2,73.43638845955691,13.894322718425743
Human,Q9UKX3,73.10030443756466,14.17873885292459
Human,Q9UKX5,85.98714646464644,12.644753101533858
Human,Q9UKX7,64.15123931623931,23.54423326064403
Human,Q9UKY0,76.91670454545456,17.027335290482913
Human,Q9UKY1,60.784444444444404,23.790713854346116
Human,Q9UKY3,90.2835888501742,16.496626748787023
Human,Q9UKY4,87.64603999999996,16.873321709681235
Human,Q9UKY7,59.804961240310085,16.51082656897424
Human,Q9UKZ1,76.89913725490193,21.0411591802312
Human,Q9UKZ4,90.00902641509443,9.593826279163801
Human,Q9UKZ9,80.99534939759037,17.657165235536244
Human,Q9UL01,86.80657620041767,19.513485342149014
Human,Q9UL03,72.50396843291993,23.440645257574502
Human,Q9UL12,92.7268082788671,16.038463114406426
Human,Q9UL15,90.28823266219241,9.686084682359148
Human,Q9UL16,74.18196007259523,21.833170009724697
Human,Q9UL17,60.93454205607478,25.099385466014816
Human,Q9UL18,90.96931155192537,13.891724301784775
Human,Q9UL19,75.31707317073169,21.907481458914777
Human,Q9UL25,83.2126666666667,19.636626752633006
Human,Q9UL26,89.80005154639169,17.039827043354816
Human,Q9UL33,92.13028571428573,10.424685123223979
Human,Q9UL36,53.7444715447155,27.849525114640265
Human,Q9UL40,66.18408163265309,20.517696103810053
Human,Q9UL41,75.41641468682505,23.0945317010097
Human,Q9UL42,81.73480769230767,16.316960946311582
Human,Q9UL45,82.25593023255817,22.102761975042057
Human,Q9UL46,91.82933054393308,14.490714281520034
Human,Q9UL49,53.05666000000001,20.77736830891728
Human,Q9UL51,70.04624296962886,24.803657003209562
Human,Q9UL52,90.46184397163123,12.164308676748554
Human,Q9UL54,66.37469635627535,26.086819585413043
Human,Q9UL58,50.68317214700194,21.550999563837856
Human,Q9UL59,61.20358085808578,25.386266242697292
Human,Q9UL62,73.18966084275438,25.120730640278286
Human,Q9UL63,89.39208163265307,13.456528340791818
Human,Q9UL68,56.33214165261379,21.121874999813798
Human,Q9ULA0,95.5064536082474,11.458532777039432
Human,Q9ULB1,82.10018957345963,21.315210098620994
Human,Q9ULB4,77.82723700887188,21.04697410813707
Human,Q9ULB5,77.72292993630576,21.516370933943897
Human,Q9ULC0,51.98091954022987,15.760601659571474
Human,Q9ULC3,79.12464135021101,23.87316344534691
Human,Q9ULC4,97.21558011049716,1.9291753370679843
Human,Q9ULC5,90.56740849194728,10.108922425787368
Human,Q9ULC6,94.61176470588235,6.489978332483069
Human,Q9ULC8,57.406836601307205,26.163321363392505
Human,Q9ULD0,90.25912871287139,16.078374851169507
Human,Q9ULD2,50.47267716535429,24.436823029230283
Human,Q9ULD4,67.06517842323646,26.933295957035114
Human,Q9ULD5,57.276762936221424,27.785878734177967
Human,Q9ULD6,67.49526539278128,23.867734073698614
Human,Q9ULD8,63.83477377654659,26.338496800003952
Human,Q9ULD9,44.25201719576719,14.378172885344936
Human,Q9ULE0,62.09226190476186,25.94958063056322
Human,Q9ULE3,60.192626362735396,26.565746284627615
Human,Q9ULE4,73.79177358490576,25.30647962862514
Human,Q9ULE6,83.5339953271029,19.150015828547584
Human,Q9ULF5,59.815884476534286,22.77232450425753
Human,Q9ULG1,66.44440874035992,22.912616308270007
Human,Q9ULG3,56.553202933985276,21.74559787978999
Human,Q9ULG6,62.39494055482163,22.413181130858163
Human,Q9ULH0,61.25687182382832,26.3615606495778
Human,Q9ULH1,71.42465899025694,27.156650248068804
Human,Q9ULH4,69.51622306717364,27.75886511691148
Human,Q9ULH7,52.16602941176471,22.90790101078061
Human,Q9ULI0,59.900027434842286,26.536035591438374
Human,Q9ULI1,79.5581745120551,16.796563023089103
Human,Q9ULI2,80.95624352331608,24.82181092400218
Human,Q9ULI3,41.97596669080372,20.723347379221927
Human,Q9ULI4,47.34377258235912,23.78092990416109
Human,Q9ULJ1,81.122893081761,17.44069067771149
Human,Q9ULJ3,53.67407129455908,22.65135252953024
Human,Q9ULJ6,56.93620431115287,26.812538365757895
Human,Q9ULJ7,74.0128621413576,27.050867620909614
Human,Q9ULJ8,59.555300546448194,25.12829965375506
Human,Q9ULK0,74.8165411298316,20.925901018300117
Human,Q9ULK2,49.98255516840874,17.79018969039519
Human,Q9ULK4,86.92391081871351,12.924746419660021
Human,Q9ULK5,73.35971209213055,19.528101492509556
Human,Q9ULK6,74.7901826484019,23.335128876710048
Human,Q9ULL0,36.69203042715029,9.585879965193106
Human,Q9ULL1,49.95932851985546,24.64109233940489
Human,Q9ULL4,80.98312729177563,16.06369622867082
Human,Q9ULL5,43.13222003929276,19.778368072162785
Human,Q9ULL8,47.449658405894226,24.185880180060664
Human,Q9ULM0,68.84715542521985,27.46148829838531
Human,Q9ULM2,71.6209262759925,24.032276124815272
Human,Q9ULM3,50.62158227848102,24.77882790761697
Human,Q9ULM6,89.89739676840216,14.580073655550654
Human,Q9ULN7,49.13992125984248,19.875269121975816
Human,Q9ULP0,84.33806818181823,21.73453341709887
Human,Q9ULP9,84.18313059033984,16.950307970324598
Human,Q9ULQ0,79.05687050359717,23.719148921872275
Human,Q9ULQ1,84.25166666666665,18.84049208035887
Human,Q9ULR0,80.76238596491233,15.73959820008611
Human,Q9ULR3,84.40443579766527,22.19757297729763
Human,Q9ULR5,71.18869918699188,18.549505678306133
Human,Q9ULS5,69.79790356394129,24.874488345445883
Human,Q9ULS6,80.79381551362684,18.035994866065252
Human,Q9ULT0,84.2309673659674,19.567202868197132
Human,Q9ULT6,50.71517094017096,23.132835096160694
Human,Q9ULT8,68.23968199233714,25.48350593174339
Human,Q9ULU4,58.62168634064076,27.148949554480662
Human,Q9ULU8,77.59754619364378,22.12291895588987
Human,Q9ULV0,75.14152056277058,18.127121607836457
Human,Q9ULV1,84.29137802607082,17.18701274333593
Human,Q9ULV3,52.725066815144764,21.274456500297806
Human,Q9ULV4,90.78829113924044,15.668092648710347
Human,Q9ULV5,59.85613821138209,23.926523104095512
Human,Q9ULV8,80.45936708860765,22.608411339864272
Human,Q9ULW0,63.65232931726902,17.18360578654239
Human,Q9ULW2,80.60535283993116,20.953513240748844
Human,Q9ULW3,76.98819852941178,18.482009437765278
Human,Q9ULW5,78.16769531249996,21.169976579115303
Human,Q9ULW6,68.58726086956517,23.646077804588288
Human,Q9ULW8,93.68638554216861,8.59107325347293
Human,Q9ULX3,73.33189320388345,20.590834038857654
Human,Q9ULX5,67.36681458003164,26.275723904684778
Human,Q9ULX6,55.02386996904027,21.638895733210404
Human,Q9ULX7,90.67979228486655,16.76332972290979
Human,Q9ULX9,82.12902439024393,19.845311519149504
Human,Q9ULY5,85.00319634703197,20.30985153159472
Human,Q9ULZ0,37.7050806451613,4.863572212984578
Human,Q9ULZ1,67.0161038961039,15.132162801600458
Human,Q9ULZ2,78.8146440677966,17.878669530905988
Human,Q9ULZ3,71.28384615384614,13.63803053970669
Human,Q9ULZ9,76.2266169154229,24.88272376144882
Human,Q9UM00,63.654769874477026,16.33224737888054
Human,Q9UM01,83.42436399217227,18.40132755826733
Human,Q9UM07,94.18585218702866,9.007643150875026
Human,Q9UM11,82.20000000000014,21.06088610166003
Human,Q9UM13,90.24610810810809,10.487938348365871
Human,Q9UM19,86.79387434554965,13.410245347397813
Human,Q9UM21,85.35534579439258,12.761999397380647
Human,Q9UM22,86.70678571428573,18.529793514879803
Human,Q9UM44,81.27864734299513,19.42351141670476
Human,Q9UM47,62.03427832830661,20.614972132135012
Human,Q9UM54,79.15193199381773,16.467443863444146
Human,Q9UM63,56.842203023758096,21.00691006094598
Human,Q9UM73,67.2208148148148,23.827358221798402
Human,Q9UM82,68.43090384615384,24.667856524822255
Human,Q9UMD9,45.8297060788243,14.313781104450658
Human,Q9UMF0,80.18590909090908,20.983678370099643
Human,Q9UMN6,57.05599999999992,26.349427424461393
Human,Q9UMQ3,65.20903225806455,19.6100407167588
Human,Q9UMQ6,86.92391069012177,15.22967062630703
Human,Q9UMR2,81.46112734864309,19.553953708097957
Human,Q9UMR3,66.8608277404922,25.71213381828397
Human,Q9UMR5,91.90612582781459,14.33119142198482
Human,Q9UMR7,85.25270042194093,18.606175812394383
Human,Q9UMS0,79.16543307086617,22.025769937686235
Human,Q9UMS4,89.17240079365081,16.6798418397682
Human,Q9UMS5,61.894580052493474,24.118800551576797
Human,Q9UMS6,49.08991765782255,19.118850670316938
Human,Q9UMW8,83.98400537634403,22.783572825116575
Human,Q9UMX0,62.732580645161164,17.69916542771788
Human,Q9UMX1,82.48950413223145,23.720986048074774
Human,Q9UMX2,65.7686382978723,21.90166323852717
Human,Q9UMX3,84.69127358490566,12.97856403156288
Human,Q9UMX5,74.14494186046511,21.705620896094906
Human,Q9UMX6,70.33424999999998,15.871531603392912
Human,Q9UMX9,77.66201886792456,20.051680131920403
Human,Q9UMY1,70.58381322957199,19.783535116957022
Human,Q9UMY4,90.69370370370378,9.065030618246105
Human,Q9UMZ2,48.19065449010651,22.86323883071676
Human,Q9UMZ3,73.12358919382498,15.396990893815582
Human,Q9UN19,78.54549999999995,18.514834200291553
Human,Q9UN30,66.88811550151975,22.80531247976509
Human,Q9UN36,83.67385444743934,22.548644354643223
Human,Q9UN37,86.07121281464528,16.533474528773787
Human,Q9UN42,81.90703081232486,17.877483142457567
Human,Q9UN66,81.24249687890149,20.928560072885983
Human,Q9UN67,81.4601375000001,20.715114116414945
Human,Q9UN70,74.37884368308335,23.878302604658344
Human,Q9UN71,75.41206933911154,24.717590885537188
Human,Q9UN72,74.57563500533611,23.988197192217967
Human,Q9UN73,73.61288421052642,24.811080922108875
Human,Q9UN74,73.69491024287223,24.606798917678184
Human,Q9UN75,74.11999999999996,24.48870943295741
Human,Q9UN76,89.8205295950156,14.767760341836595
Human,Q9UN79,60.34536977491959,23.525273891710313
Human,Q9UN81,83.12576923076927,19.835344510844912
Human,Q9UN86,65.62587136929457,23.272244553638718
Human,Q9UN88,66.53393987341767,26.486498061698043
Human,Q9UNA0,77.78212903225813,21.925768460056215
Human,Q9UNA1,77.37009828009832,25.069815425026295
Human,Q9UNA3,88.45717647058824,16.873240203614067
Human,Q9UNA4,70.46448648648649,29.841402585163745
Human,Q9UND3,50.210142857142834,12.182056792425389
Human,Q9UNE0,66.37819196428573,22.079907531443112
Human,Q9UNE2,68.18511111111111,23.881771867416724
Human,Q9UNE7,89.31158415841578,14.08028336606405
Human,Q9UNF0,81.31905349794249,24.45153386945601
Human,Q9UNF1,58.98298679867984,23.20247887398059
Human,Q9UNG2,80.72291457286428,22.07047894250363
Human,Q9UNH5,72.75676767676758,28.18443109624094
Human,Q9UNH6,86.0636175710594,17.635756412069234
Human,Q9UNH7,88.49182266009842,15.038505753518193
Human,Q9UNI1,92.20496124031011,16.87240468122964
Human,Q9UNI6,84.73808823529403,20.408697097745083
Human,Q9UNK0,77.27822033898303,16.869100431711807
Human,Q9UNK4,91.95448275862068,13.384398634284128
Human,Q9UNK9,69.8671641791045,28.954851283569777
Human,Q9UNL2,84.20443243243248,11.566498352454234
Human,Q9UNL4,76.89803212851407,21.4432841674618
Human,Q9UNM6,71.97106382978728,9.72185268418253
Human,Q9UNN4,53.07299163179916,22.56926763252519
Human,Q9UNN5,78.15372307692316,19.059636859489775
Human,Q9UNN8,86.28155462184868,19.234136618228984
Human,Q9UNP4,83.21564593301433,19.950038725700086
Human,Q9UNP9,81.67734219269101,20.294498777838825
Human,Q9UNQ0,85.38932824427485,17.810945031286884
Human,Q9UNQ2,91.74517571884984,14.651883130922862
Human,Q9UNS1,74.66764900662268,21.454542451980267
Human,Q9UNS2,84.46423167848702,13.292685783229357
Human,Q9UNT1,79.8448245614035,18.848880637454595
Human,Q9UNU6,91.64499001996006,9.507190316516823
Human,Q9UNW1,89.25587268993834,17.83892381516262
Human,Q9UNW8,79.3816842105263,21.954657324040983
Human,Q9UNW9,65.78292682926829,22.912230765891017
Human,Q9UNX3,93.20689655172413,8.440466690581495
Human,Q9UNX4,84.22261930010617,15.835308455523647
Human,Q9UNX9,80.43720183486239,22.21785803278001
Human,Q9UNY4,62.04803786574869,25.940103192491744
Human,Q9UNY5,62.80326139088731,28.119202147487954
Human,Q9UNZ2,74.03567567567566,15.349312378390385
Human,Q9UNZ5,72.9138383838384,17.924530435339598
Human,Q9UP38,78.40494590417313,22.698056667155207
Human,Q9UP52,83.87812734082398,21.999773962946485
Human,Q9UP65,83.70929759704251,21.80494860370329
Human,Q9UP79,79.95272215973017,20.89515798003317
Human,Q9UP83,83.38326579261026,19.217284602025394
Human,Q9UP95,81.63205529953916,19.319674876730303
Human,Q9UPA5,46.42799285714282,19.585916493744914
Human,Q9UPC5,77.5556692913386,22.9550349324832
Human,Q9UPE1,78.97342151675485,25.375614283917706
Human,Q9UPG8,54.117701612903275,18.176650077059534
Human,Q9UPI3,80.95414448669199,21.287867836957332
Human,Q9UPM6,67.27727272727276,26.245628826661537
Human,Q9UPM8,72.64608619173259,25.911166089733864
Human,Q9UPM9,82.91166666666665,17.924165503222962
Human,Q9UPN3,61.117335714285694,28.72846616862066
Human,Q9UPN4,65.54714681440441,27.942285249618696
Human,Q9UPN6,51.60033044846573,23.825678318439582
Human,Q9UPN7,67.25921679909197,27.965993131020817
Human,Q9UPN9,60.469831410825215,25.978073152368726
Human,Q9UPP1,61.77012264150932,28.404565469537832
Human,Q9UPP2,57.34851099830791,27.587980977207796
Human,Q9UPP5,41.86709929632531,11.195191855039422
Human,Q9UPQ0,56.0114312096029,23.594523381356424
Human,Q9UPQ3,70.9479579929988,26.613660211112283
Human,Q9UPQ4,87.53959432048681,14.710538447574725
Human,Q9UPQ7,62.985619136960615,22.959634622311125
Human,Q9UPQ8,89.84381040892205,11.981432482318944
Human,Q9UPQ9,39.28541189307142,15.584108040305173
Human,Q9UPR0,80.73525288376217,24.158925567238683
Human,Q9UPR3,73.25633858267722,26.95322590694616
Human,Q9UPR5,76.34325732899013,19.95503088932003
Human,Q9UPR6,64.06234291799792,27.257988604325647
Human,Q9UPS6,45.61857578840289,22.120561753606548
Human,Q9UPS8,62.74817543859653,23.58858255519762
Human,Q9UPT5,82.91228571428576,23.45355202954813
Human,Q9UPT6,61.86018712574844,26.00432025157399
Human,Q9UPT8,50.64023791250957,16.069949709730015
Human,Q9UPT9,83.4390666666667,18.403236808606547
Human,Q9UPU3,74.43990998363324,24.572106817723604
Human,Q9UPU5,75.09160687022899,20.804649663207687
Human,Q9UPU7,70.65943925233641,25.827464217167986
Human,Q9UPU9,62.488467966573786,26.418308154211314
Human,Q9UPV0,61.88336301369868,26.51257398493359
Human,Q9UPV7,71.925,21.95435109494243
Human,Q9UPV9,57.943798530954744,24.353872790253696
Human,Q9UPW0,54.06538585209,20.730812073435725
Human,Q9UPW5,75.70663947797709,26.623443304822487
Human,Q9UPW6,66.60351978171904,24.863826481129472
Human,Q9UPW8,72.80949500880807,24.639872264399735
Human,Q9UPX0,62.17492957746475,27.413251992733933
Human,Q9UPX6,51.25147379912665,19.260056424708054
Human,Q9UPX8,47.65724489795919,21.262056951545713
Human,Q9UPY3,67.13978668054115,26.08059825451663
Human,Q9UPY5,86.46081836327359,16.752367769279296
Human,Q9UPY6,66.31342629482066,22.764488714395377
Human,Q9UPY8,79.45099644128109,20.618105483778105
Human,Q9UPZ3,72.35405668733392,23.96341009172988
Human,Q9UPZ6,68.05348823174408,16.39770502286556
Human,Q9UPZ9,61.74329113924057,27.935300695140125
Human,Q9UQ03,90.6159166666667,13.926104519081742
Human,Q9UQ05,66.64926253687304,25.764030793730964
Human,Q9UQ07,75.78670644391407,27.855448199644623
Human,Q9UQ10,98.24520958083828,2.7550309643919624
Human,Q9UQ13,87.56821305841925,21.724744801018556
Human,Q9UQ16,77.56237054085149,21.460902667113643
Human,Q9UQ26,54.33282778171506,25.449889708840967
Human,Q9UQ35,37.46166420118343,5.447320140462
Human,Q9UQ49,86.54303738317756,20.61018066027248
Human,Q9UQ52,86.2680933852141,14.326439771292172
Human,Q9UQ53,84.19448905109486,17.145312672469448
Human,Q9UQ72,88.21561194029857,17.728831804798716
Human,Q9UQ74,86.94267605633812,16.716039677808975
Human,Q9UQ80,92.6484010152283,14.837927880550753
Human,Q9UQ84,63.28495271867605,27.925670535898707
Human,Q9UQ88,64.8634610472542,24.931701759895894
Human,Q9UQ90,74.3154842767295,21.347015506969218
Human,Q9UQB3,58.24382857142854,28.285876307530195
Human,Q9UQB8,72.04447463768116,26.944179261963168
Human,Q9UQB9,84.0440129449838,22.3573748121675
Human,Q9UQC2,52.03585798816561,18.1521377130573
Human,Q9UQC9,86.77726405090134,15.7807963737603
Human,Q9UQD0,68.63415151515147,23.09447493585645
Human,Q9UQE7,82.38346754313883,10.484501782288785
Human,Q9UQF0,59.27650557620816,16.752423718029807
Human,Q9UQF2,52.54500703234876,21.80148865144485
Human,Q9UQG0,79.95039215686282,19.276425981177706
Human,Q9UQK1,67.45129337539433,22.931877828138205
Human,Q9UQL6,64.28962566844916,27.819074123070074
Human,Q9UQM7,86.01297071129704,17.75915192088105
Human,Q9UQN3,76.68943661971832,19.524513294853538
Human,Q9UQP3,80.48518090839102,16.031471099494375
Human,Q9UQQ1,95.13093243243245,8.060034006418572
Human,Q9UQQ2,62.63189565217392,24.158303404068437
Human,Q9UQR0,68.53355714285709,28.235985541319288
Human,Q9UQR1,46.8095088161209,18.926807188833312
Human,Q9UQV4,66.52500000000003,26.768601817600242
Human,Q9WJR5,80.52888425443162,21.091625751878436
Human,Q9XRX5,66.38736842105263,14.125652666345397
Human,Q9Y210,76.64717508055853,21.181052399293918
Human,Q9Y215,54.39646153846152,14.389510098883955
Human,Q9Y216,83.48181818181821,23.580277217707003
Human,Q9Y217,87.58892109500805,20.217381306378275
Human,Q9Y219,72.40399838449116,18.116685503292246
Human,Q9Y221,94.04027777777782,4.417081795654929
Human,Q9Y222,51.4372631578947,23.92204762918202
Human,Q9Y223,93.19740997229923,11.40137209611317
Human,Q9Y224,72.48618852459012,12.2898060108421
Human,Q9Y225,70.37979729729729,19.23563084169143
Human,Q9Y226,84.74671506352095,15.505854754815417
Human,Q9Y227,87.39316558441557,15.745734854729356
Human,Q9Y228,73.57259528130677,25.950145731776722
Human,Q9Y230,84.18941684665225,15.731526582045904
Human,Q9Y231,90.32559888579387,15.473127684849052
Human,Q9Y232,67.66240802675588,28.533034423256346
Human,Q9Y233,84.31980744544302,16.16014838989611
Human,Q9Y234,91.23528150134051,16.762961508637428
Human,Q9Y235,73.74303571428574,21.32765032681777
